x-axis,1,2
second,Volt,Volt
-1.5000E-06,+13.9889448E-03,-3.7005020E-03
-1.0000E-06,+13.9889448E-03,-3.7005020E-03
-500.0E-09,+13.9889448E-03,-3.7005020E-03
-0.0E+00,+183.3356767E-03,+165.4954761E-03
+500.0E-09,+208.2100483E-03,+189.6261291E-03
+1.0000E-06,+208.2100483E-03,+189.4150738E-03
+1.5000E-06,+208.4613045E-03,+189.0633150E-03
+2.0000E-06,+208.4613045E-03,+188.5708527E-03
+2.5000E-06,+208.7125608E-03,+188.2190940E-03
+3.0000E-06,+208.7125608E-03,+187.7969834E-03
+3.5000E-06,+208.7125608E-03,+187.3748729E-03
+4.0000E-06,+208.9638171E-03,+186.9527623E-03
+4.5000E-06,+208.9638171E-03,+186.4603000E-03
+5.0000E-06,+208.9638171E-03,+186.0381895E-03
+5.5000E-06,+208.9638171E-03,+185.5457271E-03
+6.0000E-06,+208.9638171E-03,+185.1236166E-03
+6.5000E-06,+209.2150734E-03,+184.6311543E-03
+7.0000E-06,+209.2150734E-03,+184.2090437E-03
+7.5000E-06,+209.2150734E-03,+183.7165814E-03
+8.0000E-06,+209.2150734E-03,+183.2944709E-03
+8.5000E-06,+209.2150734E-03,+182.8020086E-03
+9.0000E-06,+209.2150734E-03,+182.3798980E-03
+9.5000E-06,+209.2150734E-03,+181.8874357E-03
+10.0000E-06,+209.4663297E-03,+181.4653252E-03
+10.5000E-06,+209.4663297E-03,+180.9728629E-03
+11.0000E-06,+209.4663297E-03,+180.5507523E-03
+11.5000E-06,+209.4663297E-03,+180.0582900E-03
+12.0000E-06,+209.4663297E-03,+179.6361795E-03
+12.5000E-06,+209.4663297E-03,+179.1437172E-03
+13.0000E-06,+209.4663297E-03,+178.7919584E-03
+13.5000E-06,+209.4663297E-03,+178.3698478E-03
+14.0000E-06,+209.7175859E-03,+177.8773855E-03
+14.5000E-06,+209.7175859E-03,+177.4552750E-03
+15.0000E-06,+209.7175859E-03,+176.9628127E-03
+15.5000E-06,+209.7175859E-03,+176.5407021E-03
+16.0000E-06,+209.7175859E-03,+176.0482398E-03
+16.5000E-06,+209.7175859E-03,+175.6261293E-03
+17.0000E-06,+209.7175859E-03,+175.2040187E-03
+17.5000E-06,+209.7175859E-03,+174.7819082E-03
+18.0000E-06,+209.7175859E-03,+174.2894459E-03
+18.5000E-06,+209.7175859E-03,+173.8673353E-03
+19.0000E-06,+209.7175859E-03,+173.4452248E-03
+19.5000E-06,+209.7175859E-03,+173.0231142E-03
+20.0000E-06,+209.7175859E-03,+172.5306519E-03
+20.5000E-06,+209.9688422E-03,+172.1085414E-03
+21.0000E-06,+209.9688422E-03,+171.7567826E-03
+21.5000E-06,+209.9688422E-03,+171.3346720E-03
+22.0000E-06,+209.9688422E-03,+170.8422097E-03
+22.5000E-06,+209.9688422E-03,+170.4200992E-03
+23.0000E-06,+209.9688422E-03,+169.9979886E-03
+23.5000E-06,+209.9688422E-03,+169.5758781E-03
+24.0000E-06,+209.9688422E-03,+169.1537675E-03
+24.5000E-06,+209.9688422E-03,+168.6613052E-03
+25.0000E-06,+209.9688422E-03,+168.2391947E-03
+25.5000E-06,+209.9688422E-03,+167.8170841E-03
+26.0000E-06,+209.9688422E-03,+167.3949736E-03
+26.5000E-06,+209.9688422E-03,+166.9728630E-03
+27.0000E-06,+209.9688422E-03,+166.5507525E-03
+27.5000E-06,+210.2200985E-03,+166.1286419E-03
+28.0000E-06,+210.2200985E-03,+165.7065314E-03
+28.5000E-06,+210.2200985E-03,+165.2140691E-03
+29.0000E-06,+210.2200985E-03,+164.7919585E-03
+29.5000E-06,+210.2200985E-03,+164.4401997E-03
+30.0000E-06,+210.2200985E-03,+164.0180892E-03
+30.5000E-06,+210.2200985E-03,+163.5256269E-03
+31.0000E-06,+210.2200985E-03,+163.1738681E-03
+31.5000E-06,+210.2200985E-03,+162.7517575E-03
+32.0000E-06,+210.2200985E-03,+162.3999987E-03
+32.5000E-06,+210.4713548E-03,+161.9778882E-03
+33.0000E-06,+210.4713548E-03,+161.6261294E-03
+33.5000E-06,+210.4713548E-03,+161.2040189E-03
+34.0000E-06,+210.4713548E-03,+160.8522601E-03
+34.5000E-06,+210.4713548E-03,+160.3597978E-03
+35.0000E-06,+210.4713548E-03,+160.0080390E-03
