second	Volt1	Volt2	clean	background	clean-back	dR/dN
-2.92E-02	7.43E+01	3.31E+01	33.10432148	3.42E+01	-1.14E+00	#N/A
-4.58E-02	7.47E+01	3.39E+01	33.90834159	3.45E+01	-5.52E-01	2.45E+00
4.20E-03	7.51E+01	3.55E+01	35.5163818	3.47E+01	8.33E-01	-5.55E-01
2.09E-02	7.51E+01	3.39E+01	33.90834159	3.47E+01	-7.75E-01	-1.06E+01
3.75E-02	7.53E+01	3.35E+01	33.50633153	3.48E+01	-1.29E+00	8.65E-01
-1.25E-02	7.58E+01	3.49E+01	34.91336672	3.51E+01	-1.66E-01	1.43E+00
-2.91E-02	7.59E+01	3.47E+01	34.71236169	3.51E+01	-4.24E-01	#N/A
-2.52E-02	7.63E+01	-5.69E+00	#N/A	3.54E+01	#N/A	#N/A
-8.50E-03	7.65E+01	-6.29E+00	#N/A	3.55E+01	#N/A	#N/A
-4.58E-02	7.66E+01	3.51E+01	35.11437175	3.55E+01	-4.28E-01	#N/A
3.76E-02	7.66E+01	3.57E+01	35.71738683	3.55E+01	1.75E-01	1.14E+01
-1.24E-02	7.67E+01	3.63E+01	36.32040191	3.56E+01	7.19E-01	1.41E+00
2.09E-02	7.69E+01	3.63E+01	36.32040191	3.57E+01	6.01E-01	#N/A
2.48E-02	7.71E+01	-6.29E+00	#N/A	3.58E+01	#N/A	#N/A
8.15E-03	7.72E+01	-6.29E+00	#N/A	3.59E+01	#N/A	#N/A
4.25E-03	7.74E+01	3.71E+01	37.12442201	3.60E+01	1.11E+00	#N/A
-2.91E-02	7.75E+01	3.73E+01	37.32542704	3.61E+01	1.25E+00	2.84E-01
-4.57E-02	7.83E+01	3.79E+01	37.92844212	3.66E+01	1.36E+00	8.94E-01
2.10E-02	7.83E+01	3.85E+01	38.5314572	3.66E+01	1.97E+00	#DIV/0!
3.76E-02	7.83E+01	3.87E+01	38.73246223	3.66E+01	2.17E+00	-1.16E-01
4.30E-03	7.87E+01	3.87E+01	38.73246223	3.68E+01	1.92E+00	-6.20E-01
-2.90E-02	7.91E+01	3.87E+01	38.73246223	3.71E+01	1.67E+00	1.38E+00
-1.24E-02	7.91E+01	3.95E+01	39.53648233	3.71E+01	2.47E+00	#N/A
4.15E-02	7.95E+01	-5.69E+00	#N/A	3.73E+01	#N/A	#N/A
-4.19E-02	7.97E+01	-6.90E+00	#N/A	3.74E+01	#N/A	#N/A
3.77E-02	7.98E+01	3.97E+01	39.73748736	3.75E+01	2.23E+00	#N/A
-4.57E-02	7.99E+01	4.03E+01	40.34050244	3.76E+01	2.77E+00	5.55E-01
2.10E-02	8.03E+01	4.03E+01	40.34050244	3.78E+01	2.51E+00	1.35E+00
-2.90E-02	8.04E+01	4.13E+01	41.34552757	3.79E+01	3.45E+00	9.35E+00
4.35E-03	8.04E+01	4.13E+01	41.34552757	3.79E+01	3.45E+00	1.35E+00
-1.23E-02	8.05E+01	4.15E+01	41.5465326	3.80E+01	3.58E+00	1.34E+00
3.77E-02	8.11E+01	4.28E+01	42.75256276	3.84E+01	4.39E+00	-1.06E+00
-4.56E-02	8.15E+01	4.11E+01	41.14452255	3.86E+01	2.51E+00	-9.58E-01
2.11E-02	8.18E+01	4.26E+01	42.55155773	3.88E+01	3.72E+00	#N/A
-2.52E-02	8.19E+01	-6.29E+00	#N/A	3.89E+01	#N/A	1.32E+00
-2.89E-02	8.21E+01	4.32E+01	43.15457281	3.90E+01	4.11E+00	#N/A
-1.23E-02	8.23E+01	4.30E+01	42.95356779	3.92E+01	3.77E+00	#N/A
-8.55E-03	8.23E+01	-6.29E+00	#N/A	3.92E+01	#N/A	#DIV/0!
4.40E-03	8.23E+01	4.28E+01	42.75256276	3.92E+01	3.57E+00	#N/A
-4.56E-02	8.24E+01	4.30E+01	42.95356779	3.92E+01	3.71E+00	-6.93E-01
3.78E-02	8.26E+01	4.28E+01	42.75256276	3.94E+01	3.36E+00	#N/A
8.10E-03	8.29E+01	-7.10E+00	#N/A	3.96E+01	#N/A	3.30E+00
2.11E-02	8.29E+01	4.40E+01	43.95859292	3.96E+01	4.36E+00	#N/A
2.48E-02	8.29E+01	-5.69E+00	#N/A	3.96E+01	#N/A	-6.70E+00
4.45E-03	8.31E+01	4.34E+01	43.35557784	3.97E+01	3.69E+00	#N/A
-1.22E-02	8.32E+01	4.36E+01	43.55658287	3.97E+01	3.82E+00	-3.10E-01
-4.55E-02	8.36E+01	4.36E+01	43.55658287	4.00E+01	3.53E+00	-1.21E+00
-2.89E-02	8.36E+01	4.34E+01	43.35557784	4.00E+01	3.33E+00	#DIV/0!
3.78E-02	8.36E+01	4.36E+01	43.55658287	4.00E+01	3.53E+00	1.28E+00
2.12E-02	8.37E+01	4.36E+01	43.55658287	4.01E+01	3.46E+00	-2.72E+00
4.50E-03	8.38E+01	4.32E+01	43.15457281	4.02E+01	2.98E+00	1.95E+00
-2.88E-02	8.40E+01	4.44E+01	44.36060297	4.03E+01	4.05E+00	6.11E-01
-1.22E-02	8.41E+01	4.36E+01	43.55658287	4.04E+01	3.17E+00	-3.39E+00
3.79E-02	8.43E+01	4.36E+01	43.55658287	4.05E+01	3.02E+00	1.27E+00
4.55E-03	8.44E+01	4.42E+01	44.15959795	4.06E+01	3.55E+00	#N/A
4.14E-02	8.44E+01	-6.29E+00	#N/A	4.06E+01	#N/A	-1.73E+00
-1.21E-02	8.46E+01	4.40E+01	43.95859292	4.08E+01	3.20E+00	#N/A
-4.55E-02	8.47E+01	4.38E+01	43.75758789	4.08E+01	2.93E+00	-2.74E+00
-2.88E-02	8.48E+01	4.36E+01	43.55658287	4.09E+01	2.65E+00	-2.74E+00
2.12E-02	8.48E+01	4.36E+01	43.55658287	4.09E+01	2.65E+00	#N/A
-4.19E-02	8.50E+01	-7.90E+00	#N/A	4.11E+01	#N/A	-7.43E-01
3.79E-02	8.50E+01	4.36E+01	43.55658287	4.11E+01	2.50E+00	#N/A
-4.54E-02	8.52E+01	4.36E+01	43.55658287	4.12E+01	2.35E+00	1.25E+00
-2.87E-02	8.52E+01	4.40E+01	43.95859292	4.12E+01	2.75E+00	#DIV/0!
4.60E-03	8.52E+01	4.36E+01	43.55658287	4.12E+01	2.35E+00	#DIV/0!
2.13E-02	8.52E+01	4.36E+01	43.55658287	4.12E+01	2.35E+00	7.46E-01
-4.54E-02	8.56E+01	4.42E+01	44.15959795	4.15E+01	2.65E+00	-2.75E+00
-1.20E-02	8.56E+01	4.28E+01	42.75256276	4.15E+01	1.25E+00	#N/A
-8.60E-03	8.56E+01	-7.10E+00	#N/A	4.15E+01	#N/A	#DIV/0!
4.65E-03	8.56E+01	4.42E+01	44.15959795	4.15E+01	2.65E+00	#N/A
8.05E-03	8.56E+01	-7.90E+00	#N/A	4.15E+01	#N/A	#N/A
2.47E-02	8.56E+01	-7.50E+00	#N/A	4.15E+01	#N/A	#N/A
3.80E-02	8.56E+01	4.36E+01	43.55658287	4.15E+01	2.05E+00	#N/A
-2.53E-02	8.57E+01	-6.90E+00	#N/A	4.16E+01	#N/A	-6.76E+00
-1.21E-02	8.57E+01	4.30E+01	42.95356779	4.16E+01	1.37E+00	#N/A
2.13E-02	8.58E+01	4.32E+01	43.15457282	4.17E+01	1.49E+00	#N/A
4.14E-02	8.61E+01	-7.30E+00	#N/A	4.19E+01	#N/A	1.23E+00
-4.53E-02	8.62E+01	4.40E+01	43.95859292	4.20E+01	1.99E+00	#N/A
-2.53E-02	8.62E+01	-8.30E+00	#N/A	4.20E+01	#N/A	-4.77E+00
-2.87E-02	8.63E+01	4.36E+01	43.55658287	4.20E+01	1.51E+00	#N/A
2.14E-02	8.63E+01	4.30E+01	42.95356779	4.20E+01	9.07E-01	#N/A
2.47E-02	8.63E+01	-9.31E+00	#N/A	4.20E+01	#N/A	#N/A
-4.21E-02	8.64E+01	-1.11E+01	#N/A	4.21E+01	#N/A	#N/A
-4.20E-02	8.64E+01	-9.31E+00	#N/A	4.21E+01	#N/A	#N/A
-2.86E-02	8.64E+01	4.36E+01	43.55658287	4.21E+01	1.43E+00	#N/A
-1.20E-02	8.64E+01	4.34E+01	43.35557784	4.21E+01	1.23E+00	#N/A
-8.65E-03	8.64E+01	-7.90E+00	#N/A	4.21E+01	#N/A	#DIV/0!
3.80E-02	8.64E+01	4.36E+01	43.55658287	4.21E+01	1.43E+00	#N/A
4.13E-02	8.64E+01	-8.30E+00	#N/A	4.21E+01	#N/A	-2.78E+00
4.70E-03	8.66E+01	4.32E+01	43.15457282	4.23E+01	8.74E-01	#N/A
-4.53E-02	8.68E+01	4.34E+01	43.35557784	4.24E+01	9.17E-01	#N/A
-4.20E-02	8.68E+01	-9.51E+00	#N/A	4.24E+01	#N/A	#N/A
-2.54E-02	8.68E+01	-1.03E+01	#N/A	4.24E+01	#N/A	#N/A
7.95E-03	8.68E+01	-1.03E+01	#N/A	4.24E+01	#N/A	#N/A
8.00E-03	8.68E+01	-1.03E+01	#N/A	4.24E+01	#N/A	#N/A
2.46E-02	8.68E+01	-9.51E+00	#N/A	4.24E+01	#N/A	#N/A
4.12E-02	8.68E+01	-1.11E+01	#N/A	4.24E+01	#N/A	#N/A
2.46E-02	8.69E+01	-1.09E+01	#N/A	4.25E+01	#N/A	#N/A
-8.70E-03	8.70E+01	-9.11E+00	#N/A	4.26E+01	#N/A	#N/A
3.81E-02	8.71E+01	4.28E+01	42.75256276	4.27E+01	7.62E-02	#N/A
4.13E-02	8.71E+01	-1.07E+01	#N/A	4.27E+01	#N/A	#N/A
-2.54E-02	8.71E+01	-8.70E+00	#N/A	4.27E+01	#N/A	#N/A
-8.75E-03	8.71E+01	-1.05E+01	#N/A	4.27E+01	#N/A	#N/A
7.85E-03	8.71E+01	-1.33E+01	#N/A	4.27E+01	#N/A	#N/A
-4.21E-02	8.72E+01	-1.31E+01	#N/A	4.28E+01	#N/A	#N/A
-2.55E-02	8.72E+01	-1.19E+01	#N/A	4.28E+01	#N/A	#N/A
-8.85E-03	8.72E+01	-1.33E+01	#N/A	4.28E+01	#N/A	#N/A
-8.80E-03	8.72E+01	-1.11E+01	#N/A	4.28E+01	#N/A	#N/A
7.80E-03	8.72E+01	-1.59E+01	#N/A	4.28E+01	#N/A	#N/A
2.14E-02	8.72E+01	4.36E+01	43.55658287	4.28E+01	8.00E-01	#N/A
2.45E-02	8.72E+01	-1.41E+01	#N/A	4.28E+01	#N/A	#N/A
2.45E-02	8.72E+01	-1.23E+01	#N/A	4.28E+01	#N/A	#N/A
-4.22E-02	8.73E+01	-1.49E+01	#N/A	4.28E+01	#N/A	#N/A
-2.85E-02	8.74E+01	4.32E+01	43.15457281	4.29E+01	2.38E-01	#N/A
-2.55E-02	8.74E+01	-1.27E+01	#N/A	4.29E+01	#N/A	#DIV/0!
-1.19E-02	8.74E+01	4.36E+01	43.55658287	4.29E+01	6.40E-01	#N/A
7.90E-03	8.74E+01	-1.19E+01	#N/A	4.29E+01	#N/A	5.20E+00
4.75E-03	8.75E+01	4.42E+01	44.15959795	4.30E+01	1.16E+00	#N/A
4.12E-02	8.75E+01	-1.27E+01	#N/A	4.30E+01	#N/A	-6.80E+00
-4.52E-02	8.76E+01	4.36E+01	43.55658287	4.31E+01	4.79E-01	#N/A
-4.23E-02	8.76E+01	-1.92E+01	#N/A	4.31E+01	#N/A	#N/A
-4.22E-02	8.76E+01	-1.59E+01	#N/A	4.31E+01	#N/A	#N/A
-2.86E-02	8.76E+01	4.38E+01	43.7575879	4.31E+01	6.80E-01	#N/A
-2.56E-02	8.76E+01	-1.45E+01	#N/A	4.31E+01	#N/A	#N/A
-8.90E-03	8.76E+01	-1.51E+01	#N/A	4.31E+01	#N/A	#N/A
4.80E-03	8.76E+01	4.36E+01	43.55658287	4.31E+01	4.79E-01	#N/A
3.81E-02	8.76E+01	4.36E+01	43.55658287	4.31E+01	4.79E-01	#N/A
4.10E-02	8.76E+01	-1.92E+01	#N/A	4.31E+01	#N/A	#N/A
4.11E-02	8.76E+01	-1.39E+01	#N/A	4.31E+01	#N/A	#N/A
-1.19E-02	8.77E+01	4.46E+01	44.561608	4.32E+01	1.40E+00	#N/A
7.75E-03	8.77E+01	-1.75E+01	#N/A	4.32E+01	#N/A	#N/A
2.44E-02	8.78E+01	-1.84E+01	#N/A	4.32E+01	#N/A	#N/A
-4.23E-02	8.80E+01	-2.16E+01	#N/A	4.34E+01	#N/A	#N/A
-2.57E-02	8.80E+01	-1.92E+01	#N/A	4.34E+01	#N/A	#N/A
-8.95E-03	8.80E+01	-1.69E+01	#N/A	4.34E+01	#N/A	#N/A
7.70E-03	8.80E+01	-1.96E+01	#N/A	4.34E+01	#N/A	#N/A
2.15E-02	8.80E+01	4.36E+01	43.55658287	4.34E+01	1.53E-01	#N/A
2.44E-02	8.80E+01	-1.59E+01	#N/A	4.34E+01	#N/A	#DIV/0!
3.82E-02	8.80E+01	4.42E+01	44.15959795	4.34E+01	7.56E-01	#N/A
4.09E-02	8.80E+01	-2.44E+01	#N/A	4.34E+01	#N/A	#N/A
4.11E-02	8.80E+01	-1.59E+01	#N/A	4.34E+01	#N/A	#N/A
7.65E-03	8.81E+01	-2.26E+01	#N/A	4.35E+01	#N/A	#N/A
4.10E-02	8.81E+01	-2.16E+01	#N/A	4.35E+01	#N/A	#N/A
-2.57E-02	8.82E+01	-2.28E+01	#N/A	4.36E+01	#N/A	#N/A
2.15E-02	8.82E+01	4.40E+01	43.95859292	4.36E+01	3.91E-01	#N/A
2.43E-02	8.82E+01	-2.04E+01	#N/A	4.36E+01	#N/A	#N/A
-4.24E-02	8.83E+01	-2.48E+01	#N/A	4.36E+01	#N/A	#N/A
-4.52E-02	8.84E+01	4.42E+01	44.15959795	4.37E+01	4.27E-01	#N/A
-4.51E-02	8.84E+01	4.44E+01	44.36060297	4.37E+01	6.28E-01	#N/A
-4.24E-02	8.84E+01	-2.80E+01	#N/A	4.37E+01	#N/A	#DIV/0!
-2.85E-02	8.84E+01	4.38E+01	43.75758789	4.37E+01	2.51E-02	#N/A
-2.58E-02	8.84E+01	-2.96E+01	#N/A	4.37E+01	#N/A	#N/A
-2.56E-02	8.84E+01	-1.67E+01	#N/A	4.37E+01	#N/A	#N/A
-1.18E-02	8.84E+01	4.44E+01	44.36060297	4.37E+01	6.28E-01	#N/A
-9.10E-03	8.84E+01	-2.60E+01	#N/A	4.37E+01	#N/A	#N/A
-9.00E-03	8.84E+01	-2.00E+01	#N/A	4.37E+01	#N/A	#N/A
7.60E-03	8.84E+01	-2.56E+01	#N/A	4.37E+01	#N/A	#N/A
2.43E-02	8.84E+01	-2.32E+01	#N/A	4.37E+01	#N/A	#N/A
4.08E-02	8.84E+01	-3.12E+01	#N/A	4.37E+01	#N/A	#N/A
4.85E-03	8.86E+01	4.44E+01	44.36060297	4.39E+01	4.62E-01	#N/A
4.90E-03	8.86E+01	4.48E+01	44.76261303	4.39E+01	8.64E-01	#N/A
-2.58E-02	8.87E+01	-2.56E+01	#N/A	4.40E+01	#N/A	#N/A
-9.05E-03	8.87E+01	-2.20E+01	#N/A	4.40E+01	#N/A	#N/A
2.16E-02	8.87E+01	4.44E+01	44.36060297	4.40E+01	3.79E-01	#N/A
-4.51E-02	8.88E+01	4.50E+01	44.96361806	4.41E+01	8.98E-01	#N/A
-4.25E-02	8.88E+01	-3.64E+01	#N/A	4.41E+01	#N/A	#N/A
-4.25E-02	8.88E+01	-3.24E+01	#N/A	4.41E+01	#N/A	#N/A
-2.84E-02	8.88E+01	4.44E+01	44.36060297	4.41E+01	2.95E-01	#N/A
-2.84E-02	8.88E+01	4.52E+01	45.16462308	4.41E+01	1.10E+00	#DIV/0!
-2.82E-02	8.88E+01	4.60E+01	45.96864319	4.41E+01	1.90E+00	#N/A
-2.59E-02	8.88E+01	-3.36E+01	#N/A	4.41E+01	#N/A	#DIV/0!
-1.18E-02	8.88E+01	4.52E+01	45.16462308	4.41E+01	1.10E+00	#N/A
-9.15E-03	8.88E+01	-2.88E+01	#N/A	4.41E+01	#N/A	#DIV/0!
4.95E-03	8.88E+01	4.44E+01	44.36060297	4.41E+01	2.95E-01	#N/A
7.50E-03	8.88E+01	-3.36E+01	#N/A	4.41E+01	#N/A	#N/A
7.55E-03	8.88E+01	-2.96E+01	#N/A	4.41E+01	#N/A	#N/A
2.16E-02	8.88E+01	4.52E+01	45.16462308	4.41E+01	1.10E+00	#N/A
2.42E-02	8.88E+01	-3.10E+01	#N/A	4.41E+01	#N/A	#N/A
2.42E-02	8.88E+01	-2.72E+01	#N/A	4.41E+01	#N/A	#N/A
3.82E-02	8.88E+01	4.44E+01	44.36060298	4.41E+01	2.95E-01	#N/A
3.83E-02	8.88E+01	4.44E+01	44.36060297	4.41E+01	2.95E-01	#N/A
4.09E-02	8.88E+01	-2.78E+01	#N/A	4.41E+01	#N/A	1.17E+00
-4.50E-02	8.89E+01	4.46E+01	44.561608	4.41E+01	4.12E-01	#N/A
-4.49E-02	8.89E+01	4.44E+01	44.36060297	4.41E+01	2.11E-01	#N/A
4.08E-02	8.89E+01	-3.62E+01	#N/A	4.41E+01	#N/A	1.12E+01
-2.83E-02	8.90E+01	4.56E+01	45.56663314	4.42E+01	1.33E+00	#N/A
-1.17E-02	8.90E+01	4.44E+01	44.36060297	4.42E+01	1.27E-01	#DIV/0!
-1.15E-02	8.90E+01	4.52E+01	45.16462308	4.42E+01	9.31E-01	9.16E+00
-2.82E-02	8.91E+01	4.54E+01	45.36562811	4.43E+01	1.05E+00	-8.40E-01
5.05E-03	8.91E+01	4.52E+01	45.16462308	4.43E+01	8.46E-01	#DIV/0!
2.17E-02	8.91E+01	4.52E+01	45.16462308	4.43E+01	8.46E-01	#DIV/0!
2.19E-02	8.91E+01	4.58E+01	45.76763816	4.43E+01	1.45E+00	-8.42E-01
-4.50E-02	8.92E+01	4.52E+01	45.16462308	4.44E+01	7.62E-01	-1.08E+01
-4.49E-02	8.92E+01	4.48E+01	44.76261303	4.44E+01	3.60E-01	#N/A
-4.26E-02	8.92E+01	-4.65E+01	#N/A	4.44E+01	#N/A	#N/A
-4.26E-02	8.92E+01	-4.15E+01	#N/A	4.44E+01	#N/A	#N/A
-1.17E-02	8.92E+01	4.46E+01	44.561608	4.44E+01	1.59E-01	#N/A
-1.16E-02	8.92E+01	4.52E+01	45.16462308	4.44E+01	7.62E-01	#DIV/0!
-1.15E-02	8.92E+01	4.54E+01	45.36562811	4.44E+01	9.63E-01	#DIV/0!
5.00E-03	8.92E+01	4.52E+01	45.16462308	4.44E+01	7.62E-01	#DIV/0!
5.10E-03	8.92E+01	4.52E+01	45.16462308	4.44E+01	7.62E-01	#N/A
7.40E-03	8.92E+01	-4.41E+01	#N/A	4.44E+01	#N/A	#N/A
7.45E-03	8.92E+01	-3.93E+01	#N/A	4.44E+01	#N/A	#N/A
2.17E-02	8.92E+01	4.48E+01	44.76261303	4.44E+01	3.60E-01	#N/A
2.18E-02	8.92E+01	4.60E+01	45.96864319	4.44E+01	1.57E+00	#DIV/0!
2.18E-02	8.92E+01	4.52E+01	45.16462308	4.44E+01	7.62E-01	#N/A
2.40E-02	8.92E+01	-4.65E+01	#N/A	4.44E+01	#N/A	#N/A
2.41E-02	8.92E+01	-4.03E+01	#N/A	4.44E+01	#N/A	#N/A
3.84E-02	8.92E+01	4.50E+01	44.96361806	4.44E+01	5.61E-01	#N/A
3.84E-02	8.92E+01	4.44E+01	44.36060297	4.44E+01	-4.22E-02	#DIV/0!
3.85E-02	8.92E+01	4.54E+01	45.36562811	4.44E+01	9.63E-01	1.52E+01
-4.47E-02	8.93E+01	4.60E+01	45.96864319	4.45E+01	1.48E+00	-2.84E+00
-1.16E-02	8.93E+01	4.52E+01	45.16462308	4.45E+01	6.77E-01	#DIV/0!
2.20E-02	8.93E+01	4.54E+01	45.36562811	4.45E+01	8.78E-01	#DIV/0!
3.86E-02	8.93E+01	4.52E+01	45.16462308	4.45E+01	6.77E-01	5.15E+00
-4.47E-02	8.94E+01	4.60E+01	45.96864319	4.46E+01	1.40E+00	-8.85E+00
-2.83E-02	8.94E+01	4.44E+01	44.36060297	4.46E+01	-2.12E-01	#N/A
-2.59E-02	8.94E+01	-3.85E+01	#N/A	4.46E+01	#N/A	#DIV/0!
2.19E-02	8.94E+01	4.52E+01	45.16462308	4.46E+01	5.92E-01	#N/A
2.39E-02	8.94E+01	-6.56E+01	#N/A	4.46E+01	#N/A	#N/A
2.41E-02	8.94E+01	-3.48E+01	#N/A	4.46E+01	#N/A	#N/A
3.83E-02	8.94E+01	4.44E+01	44.36060297	4.46E+01	-2.12E-01	#N/A
3.85E-02	8.94E+01	4.52E+01	45.16462308	4.46E+01	5.92E-01	#N/A
-4.27E-02	8.95E+01	-5.35E+01	#N/A	4.47E+01	#N/A	5.15E+00
-2.81E-02	8.95E+01	4.58E+01	45.76763816	4.47E+01	1.11E+00	#N/A
-2.61E-02	8.95E+01	-5.69E+01	#N/A	4.47E+01	#N/A	#N/A
-2.60E-02	8.95E+01	-4.39E+01	#N/A	4.47E+01	#N/A	#N/A
5.15E-03	8.95E+01	4.46E+01	44.561608	4.47E+01	-9.66E-02	#N/A
-4.48E-02	8.96E+01	4.52E+01	45.16462308	4.47E+01	4.21E-01	1.11E+01
-4.48E-02	8.96E+01	4.58E+01	45.76763816	4.47E+01	1.02E+00	#DIV/0!
-4.46E-02	8.96E+01	4.68E+01	46.7726633	4.47E+01	2.03E+00	#N/A
-4.29E-02	8.96E+01	-8.19E+01	#N/A	4.47E+01	#N/A	#N/A
-4.28E-02	8.96E+01	-7.62E+01	#N/A	4.47E+01	#N/A	#N/A
-2.81E-02	8.96E+01	4.56E+01	45.56663314	4.47E+01	8.23E-01	#N/A
-2.80E-02	8.96E+01	4.60E+01	45.96864319	4.47E+01	1.22E+00	#N/A
-2.64E-02	8.96E+01	-8.19E+01	#N/A	4.47E+01	#N/A	#N/A
-2.62E-02	8.96E+01	-7.87E+01	#N/A	4.47E+01	#N/A	#N/A
-2.61E-02	8.96E+01	-6.30E+01	#N/A	4.47E+01	#N/A	#N/A
-2.60E-02	8.96E+01	-4.97E+01	#N/A	4.47E+01	#N/A	#N/A
-1.14E-02	8.96E+01	4.52E+01	45.16462308	4.47E+01	4.21E-01	#N/A
-1.14E-02	8.96E+01	4.58E+01	45.76763816	4.47E+01	1.02E+00	#DIV/0!
-1.13E-02	8.96E+01	4.64E+01	46.37065324	4.47E+01	1.63E+00	#N/A
-9.45E-03	8.96E+01	-6.34E+01	#N/A	4.47E+01	#N/A	#N/A
-9.35E-03	8.96E+01	-4.97E+01	#N/A	4.47E+01	#N/A	#N/A
-9.30E-03	8.96E+01	-4.37E+01	#N/A	4.47E+01	#N/A	#N/A
-9.25E-03	8.96E+01	-3.83E+01	#N/A	4.47E+01	#N/A	#N/A
-9.20E-03	8.96E+01	-3.36E+01	#N/A	4.47E+01	#N/A	#N/A
5.20E-03	8.96E+01	4.68E+01	46.77266329	4.47E+01	2.03E+00	#N/A
5.25E-03	8.96E+01	4.54E+01	45.36562811	4.47E+01	6.22E-01	#DIV/0!
5.30E-03	8.96E+01	4.60E+01	45.96864319	4.47E+01	1.22E+00	#DIV/0!
5.40E-03	8.96E+01	4.68E+01	46.7726633	4.47E+01	2.03E+00	#N/A
7.10E-03	8.96E+01	-8.19E+01	#N/A	4.47E+01	#N/A	#N/A
7.15E-03	8.96E+01	-7.97E+01	#N/A	4.47E+01	#N/A	#N/A
7.20E-03	8.96E+01	-7.14E+01	#N/A	4.47E+01	#N/A	#N/A
7.30E-03	8.96E+01	-5.69E+01	#N/A	4.47E+01	#N/A	#N/A
7.35E-03	8.96E+01	-5.05E+01	#N/A	4.47E+01	#N/A	#N/A
2.20E-02	8.96E+01	4.68E+01	46.7726633	4.47E+01	2.03E+00	#N/A
2.38E-02	8.96E+01	-7.38E+01	#N/A	4.47E+01	#N/A	#N/A
2.40E-02	8.96E+01	-5.15E+01	#N/A	4.47E+01	#N/A	#N/A
3.86E-02	8.96E+01	4.60E+01	45.96864319	4.47E+01	1.22E+00	#N/A
4.02E-02	8.96E+01	-8.19E+01	#N/A	4.47E+01	#N/A	#N/A
4.04E-02	8.96E+01	-8.19E+01	#N/A	4.47E+01	#N/A	#N/A
4.05E-02	8.96E+01	-7.56E+01	#N/A	4.47E+01	#N/A	#N/A
4.05E-02	8.96E+01	-6.74E+01	#N/A	4.47E+01	#N/A	#N/A
4.06E-02	8.96E+01	-6.08E+01	#N/A	4.47E+01	#N/A	#N/A
4.06E-02	8.96E+01	-5.37E+01	#N/A	4.47E+01	#N/A	#N/A
4.07E-02	8.96E+01	-4.65E+01	#N/A	4.47E+01	#N/A	#N/A
4.07E-02	8.96E+01	-4.13E+01	#N/A	4.47E+01	#N/A	#N/A
-2.80E-02	8.97E+01	4.60E+01	45.96864319	4.48E+01	1.14E+00	#N/A
-2.64E-02	8.97E+01	-8.19E+01	#N/A	4.48E+01	#N/A	#DIV/0!
5.35E-03	8.97E+01	4.66E+01	46.57165827	4.48E+01	1.74E+00	#N/A
5.45E-03	8.97E+01	4.70E+01	46.97366832	4.48E+01	2.14E+00	#N/A
7.25E-03	8.97E+01	-6.42E+01	#N/A	4.48E+01	#N/A	#DIV/0!
3.88E-02	8.97E+01	4.74E+01	47.37567838	4.48E+01	2.55E+00	#N/A
4.04E-02	8.98E+01	-8.19E+01	#N/A	4.49E+01	#N/A	#N/A
-4.30E-02	8.98E+01	-8.19E+01	#N/A	4.49E+01	#N/A	#N/A
-4.27E-02	8.98E+01	-6.06E+01	#N/A	4.49E+01	#N/A	#N/A
-9.50E-03	8.98E+01	-7.10E+01	#N/A	4.49E+01	#N/A	#N/A
2.35E-02	8.98E+01	-8.19E+01	#N/A	4.49E+01	#N/A	#N/A
3.87E-02	8.98E+01	4.56E+01	45.56663314	4.49E+01	6.51E-01	#N/A
-4.28E-02	8.99E+01	-6.80E+01	#N/A	4.50E+01	#N/A	#N/A
-2.63E-02	8.99E+01	-8.19E+01	#N/A	4.50E+01	#N/A	#N/A
-1.13E-02	8.99E+01	4.72E+01	47.17467335	4.50E+01	2.17E+00	#N/A
6.75E-03	8.99E+01	-3.83E+01	#N/A	4.50E+01	#N/A	#N/A
7.05E-03	8.99E+01	-8.19E+01	#N/A	4.50E+01	#N/A	#N/A
2.21E-02	8.99E+01	4.66E+01	46.57165827	4.50E+01	1.57E+00	#N/A
2.35E-02	8.99E+01	-8.19E+01	#N/A	4.50E+01	#N/A	#N/A
2.37E-02	8.99E+01	-8.19E+01	#N/A	4.50E+01	#N/A	#N/A
3.87E-02	8.99E+01	4.60E+01	45.96864319	4.50E+01	9.66E-01	#N/A
-4.46E-02	9.00E+01	4.76E+01	47.5766834	4.51E+01	2.49E+00	1.71E+01
-4.45E-02	9.00E+01	4.78E+01	47.77768843	4.51E+01	2.69E+00	#DIV/0!
-4.44E-02	9.00E+01	4.84E+01	48.38070351	4.51E+01	3.29E+00	#N/A
-4.31E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-4.31E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-4.30E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-4.29E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-2.79E-02	9.00E+01	4.68E+01	46.7726633	4.51E+01	1.68E+00	#N/A
-2.79E-02	9.00E+01	4.68E+01	46.7726633	4.51E+01	1.68E+00	#N/A
-2.66E-02	9.00E+01	-4.01E+01	#N/A	4.51E+01	#N/A	#N/A
-2.65E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
-2.63E-02	9.00E+01	-8.19E+01	#N/A	4.51E+01	#N/A	#N/A
